Date,Consumer Price Index_cleaned,Effective Funds Rate DFF_cleaned,GDP growth_cleaned,Historical Gold Prices_cleaned,M2SL_cleaned,T10Y2Y_cleaned,UMCSENT_cleaned,Unemployment Rate_cleaned,United States uncertainty index_cleaned,US Dollar Index (DXY)_cleaned
2018-11-26,0.0031116025724475,2.2,3.087878787878788,-0.0245158126991884,0.0349986736676743,0.23,98.1181818181818,3.888888888888889,168.44,97.07
2018-11-27,0.0031115057547603,2.2,3.107575757575757,-0.1798267124407448,0.0349864288816004,0.23,98.15454545454546,3.891111111111111,93.08,97.370003
2018-11-28,0.0031114089430905,2.2,3.1272727272727274,-0.6469046839174708,0.0349741926605418,0.25,98.19090909090907,3.893333333333333,100.92,96.790001
2018-11-29,0.0031113121374382,2.2,3.146969696969697,1.0714580070880997,0.0349619649955501,0.22,98.22727272727272,3.895555555555556,183.21,96.779999
2018-11-30,0.0031112153378254,2.2,3.166666666666667,-0.7094511946505788,0.0349497458776548,0.21,98.26363636363637,3.897777777777778,136.43,97.269997
2018-12-03,0.00311111854423,2.19,3.1863636363636365,1.0430354796320709,0.0349375352978409,0.15,98.3,3.9,158.49,97.040001
2018-12-04,-0.0038808562073167,2.2,3.206060606060606,0.8128098837681952,0.0205001437995511,0.11,97.96190476190476,3.9047619047619047,109.29,96.970001
2018-12-05,-0.0038810068235917,2.2,3.225757575757576,-0.3547528823671597,0.020495942101939,0.11,97.62380952380953,3.9095238095238094,83.26,96.970001
2018-12-06,-0.0038811574515906,2.2,3.2454545454545456,0.5421150578525546,0.0204917421263495,0.12,97.28571428571428,3.914285714285714,110.19,96.809998
2018-12-07,-0.003881308091258,2.19,3.265151515151515,0.0563334942861759,0.0204875438716722,0.13,96.94761904761904,3.919047619047619,101.45,96.510002
2018-12-10,-0.0038814587426383,2.2,3.284848484848485,0.1689053325826472,0.0204833473369303,0.13,96.6095238095238,3.923809523809524,71.08,97.220001
2018-12-11,-0.0038816094056981,2.19,3.3045454545454547,-0.0080295487393744,0.0204791525209691,0.11,96.27142857142856,3.928571428571429,88.44,97.389999
2018-12-12,-0.0038817600804708,2.19,3.324242424242424,0.0401509676383193,0.0204749594228115,0.14,95.93333333333334,3.933333333333333,57.97,97.040001
2018-12-13,-0.003881910766923,2.19,3.3439393939393938,-0.2408091186386296,0.0204707680413696,0.16,95.59523809523807,3.938095238095238,121.67,97.059998
2018-12-14,-0.0038820614650991,2.19,3.363636363636364,-0.5954296749275723,0.0204665783755553,0.16,95.25714285714284,3.942857142857143,86.56,97.440002
2018-12-17,-0.0038822121749548,2.2,3.3833333333333337,0.5099562894608889,0.0204623904243916,0.16,94.91904761904762,3.947619047619048,101.75,97.099998
2018-12-18,-0.0038823628965234,2.2,3.4030303030303037,0.3704598534267411,0.0204582041867684,0.17,94.58095238095238,3.952380952380953,103.24,97.139999
2018-12-19,-0.0038825136297826,2.2,3.422727272727273,0.6980662761774781,0.0204540196616864,0.14,94.24285714285716,3.957142857142857,114.17,97.040001
2018-12-20,-0.0038826643747658,2.4,3.4424242424242424,0.3824701195219049,0.0204498368480132,0.12,93.9047619047619,3.961904761904762,79.38,96.279999
2018-12-21,-0.0038828151314396,2.4,3.462121212121212,-0.1270042863946607,0.020445655744794,0.16,93.56666666666666,3.966666666666667,144.91,96.959999
2018-12-24,-0.0038829658998373,2.4,3.481818181818182,0.0,0.0204414763508964,0.19,93.22857142857144,3.971428571428572,141.79,96.550003
2018-12-25,-0.0038831166799258,2.4,3.501515151515152,0.0,0.0204372986653211,0.19,92.8904761904762,3.976190476190476,171.11,96.550003
2018-12-26,-0.0038832674717381,2.4,3.521212121212121,0.0,0.0204331226870246,0.2,92.55238095238096,3.980952380952381,198.19,97.050003
2018-12-27,-0.0038834182752522,2.4,3.540909090909091,0.7788904784612916,0.0204289484149189,0.21,92.21428571428572,3.9857142857142858,161.1,96.480003
2018-12-28,-0.0038835690904903,2.4,3.560606060606061,0.8675078864353258,0.0204247758480047,0.2,91.87619047619047,3.9904761904761914,156.65,96.389999
2018-12-31,-0.0038837199174301,2.4,3.5803030303030305,0.0,0.020420604985194,0.21,91.53809523809524,3.9952380952380953,149.82,96.169998
2019-01-01,-0.0038838707560939,2.4,3.6,0.0,0.0204164358254876,0.21,91.2,4.0,204.03,96.169998
2019-01-02,0.013048935401394,2.4,3.628125,0.3049257232212721,0.0112487194403376,0.16,91.31304347826088,3.991304347826087,146.97,96.82
2019-01-03,0.0130472328764064,2.4,3.65625,0.5924078260191701,0.0112474542457663,0.17,91.42608695652174,3.982608695652174,212.58,96.309998
2019-01-04,0.0130455307956411,2.4,3.684375,-0.8213870592793437,0.0112461893357895,0.17,91.5391304347826,3.973913043478261,153.15,96.190002
2019-01-07,0.0130438291588763,2.4,3.7125,0.9610125791077452,0.0112449247102519,0.17,91.65217391304348,3.965217391304348,148.61,95.709999
2019-01-08,0.0130421279659787,2.4,3.740625,-0.4411081875870692,0.011243660369109,0.15,91.76521739130436,3.9565217391304346,259.25,95.900002
2019-01-09,0.0130404272167705,2.4,3.76875,0.163233579479205,0.0112423963122498,0.18,91.87826086956522,3.9478260869565216,120.42,95.220001
2019-01-10,0.0130387269110965,2.4,3.796875,0.2560918826633784,0.0112411325395855,0.18,91.99130434782607,3.9391304347826086,148.84,95.540001
2019-01-11,0.0130370270487345,2.4,3.825,-0.2244755786051655,0.0112398690510051,0.16,92.10434782608696,3.930434782608696,170.68,95.669998
2019-01-14,0.0130353276295513,2.4,3.853125,0.294802172226527,0.0112386058464419,0.18,92.21739130434784,3.921739130434783,223.58,95.589996
2019-01-15,0.0130336286533472,2.4,3.88125,0.1237623762376349,0.0112373429257406,0.19,92.33043478260868,3.9130434782608696,104.39,95.970001
2019-01-16,0.0130319301199666,2.4,3.909375,-0.162237330037096,0.0112360802888789,0.18,92.44347826086955,3.9043478260869566,173.46,96.059998
2019-01-17,0.0130302320292541,2.4,3.9375,-0.1238102607753588,0.0112348179357013,0.19,92.55652173913045,3.895652173913043,168.92,96.07
2019-01-18,0.0130285343809655,2.4,3.965625,-0.5036026962113582,0.0112335558661635,0.17,92.66956521739132,3.88695652173913,154.17,96.339996
2019-01-21,0.0130268371750119,2.4,3.99375,-0.3581996573742474,0.0112322940801323,0.17,92.78260869565216,3.878260869565217,216.29,96.339996
2019-01-22,0.0130251404111936,2.4,4.0218750000000005,0.1953735542356893,0.0112310325775411,0.16,92.89565217391304,3.869565217391304,107.95,96.300003
2019-01-23,0.0130234440893106,2.4,4.05,-0.17939318305904,0.0112297713582343,0.18,93.00869565217393,3.860869565217391,88.26,96.120003
2019-01-24,0.0130217482092076,2.4,4.078125,0.3047351148617094,0.0112285104221898,0.16,93.12173913043478,3.8521739130434782,106.06,96.599998
2019-01-25,0.0130200527707069,2.4,4.10625,0.7945781724702172,0.0112272497692744,0.16,93.23478260869564,3.843478260869565,105.17,95.790001
2019-01-28,0.0130183577736753,2.4,4.134375,0.6414715202102128,0.0112259893994215,0.15,93.34782608695652,3.834782608695652,73.71,95.75
2019-01-29,0.0130166632178685,2.4,4.1625000000000005,0.4146828444171246,0.0112247293124978,0.16,93.4608695652174,3.826086956521739,62.53,95.82
2019-01-30,0.0130149691031977,2.4,4.190625,0.2370755582747019,0.0112234695084367,0.18,93.57391304347826,3.817391304347826,123.71,95.339996
2019-01-31,0.0130132754293965,2.4,4.21875,0.9613183794918712,0.0112222099871051,0.18,93.68695652173912,3.808695652173913,126.24,95.580002
2019-02-01,0.0130115821963761,2.4,4.246875,-0.3476158089624315,0.0112209507484362,0.18,93.8,3.8,95.81,95.580002
2019-02-04,0.0189089645861617,2.4,4.275,-0.4929096837794744,0.0146322227141837,0.2,94.03,3.797560975609756,216.31,95.849998
2019-02-05,0.0189053897726942,2.4,4.3031250000000005,0.1524157902758727,0.0146300820080158,0.18,94.26,3.795121951219512,87.75,96.099998
2019-02-06,0.0189018163106569,2.4,4.33125,-0.1369654542687559,0.0146279419281025,0.18,94.49,3.792682926829268,145.25,96.419998
2019-02-07,0.0188982441992502,2.4,4.359375,-0.1828710758914997,0.0146258024742218,0.17,94.72,3.790243902439024,93.79,96.510002
2019-02-08,0.0188946734377193,2.4,4.3875,0.3740458015267345,0.0146236636460628,0.18,94.95,3.78780487804878,76.81,96.639999
2019-02-11,0.0188911040253092,2.4,4.415625,-0.6464369914061852,0.014621525443359,0.17,95.18,3.785365853658536,59.53,97.059998
2019-02-12,0.0188875359612428,2.4,4.4437500000000005,0.2755664421310477,0.014619387865844,0.18,95.41,3.782926829268293,45.91,96.709999
2019-02-13,0.018883969244765,2.4,4.471875000000001,0.2137404580152546,0.0146172509132291,0.18,95.64,3.7804878048780486,93.01,97.129997
2019-02-14,0.0188804038750989,2.4,4.5,-0.0990249847653834,0.0146151145852702,0.16,95.87,3.7780487804878047,35.99,96.980003
2019-02-15,0.0188768398515115,2.4,4.528125,0.3888677087304559,0.0146129788816562,0.14,96.1,3.7756097560975608,55.54,96.919998
2019-02-18,0.0188732771731814,2.4,4.55625,0.6759835941060333,0.014610843802143,0.14,96.33,3.773170731707317,57.35,96.919998
2019-02-19,0.0188697158394202,2.4,4.5843750000000005,0.656356092040733,0.0146087093464197,0.15,96.56,3.770731707317073,79.79,96.519997
2019-02-20,0.0188661558494063,2.4,4.612500000000001,0.7195323040023904,0.0146065755142643,0.15,96.79,3.768292682926829,65.36,96.449997
2019-02-21,0.0188625972024292,2.4,4.640625,-0.9301979461229348,0.0146044423053659,0.16,97.02,3.765853658536585,87.44,96.610001
2019-02-22,0.0188590398976895,2.4,4.66875,-0.1652520093142095,0.0146023097194802,0.17,97.25,3.763414634146341,115.34,96.510002
2019-02-25,0.0188554839344545,2.4,4.696875,0.1504777669099288,0.0146001777562965,0.16,97.48,3.760975609756097,84.03,96.410004
2019-02-26,0.0188519293119471,2.4,4.7250000000000005,-0.4507550146495398,0.0145980464155925,0.16,97.71,3.758536585365853,68.54,96.0
2019-02-27,0.0188483760294344,2.4,4.753125000000001,-0.1660252056448485,0.0145959156970354,0.19,97.94,3.7560975609756095,128.81,96.150002
2019-02-28,0.0188448240861172,2.4,4.78125,-0.2796885630055201,0.0145937856003808,0.21,98.17,3.7536585365853656,125.24,96.160004
2019-03-01,0.0188412734812848,2.4,4.809375,-0.545785324439052,0.0145916561253622,0.21,98.4,3.7512195121951217,110.76,96.529999
2019-03-04,0.0179032352606967,2.4,4.8375,-2.027439024390232,0.0112669320144087,0.17,98.34285714285714,3.7487804878048783,71.01,96.68
2019-03-05,0.0179000305760901,2.4,4.8656250000000005,-0.1244748716352939,0.0112656627198504,0.17,98.28571428571428,3.7463414634146335,138.38,96.849998
2019-03-06,0.0178968270385881,2.4,4.893750000000001,0.1635768811341531,0.0112643937112411,0.17,98.22857142857144,3.7439024390243913,78.64,96.870003
2019-03-07,0.0178936246475247,2.4,4.921875,-0.0466599268994616,0.0112631249885142,0.17,98.17142857142858,3.7414634146341466,138.86,97.669998
2019-03-08,0.0178904234023224,2.4,4.95,0.8947327472185407,0.0112618565515365,0.17,98.11428571428571,3.739024390243903,81.81,97.370003
2019-03-11,0.0178872233023374,2.4,4.978125,-0.308451573103019,0.0112605884002192,0.17,98.05714285714286,3.7365853658536583,161.35,97.220001
2019-03-12,0.0178840243469702,2.4,5.0062500000000005,0.3326113861386037,0.0112593205344735,0.16,98.0,3.734146341463415,93.23,96.940002
2019-03-13,0.0178808265355989,2.4,5.034375000000001,0.7632410762470121,0.0112580529542105,0.16,97.94285714285716,3.731707317073171,81.38,96.550003
2019-03-14,0.0178776298676019,2.4,5.0625,-0.8722264728385665,0.0112567856593193,0.17,97.88571428571429,3.729268292682927,56.33,96.790001
2019-03-15,0.0178744343424019,2.4,5.090625,0.6097560975609762,0.0112555186497109,0.16,97.82857142857144,3.726829268292683,66.48,96.599998
2019-03-18,0.0178712399593328,2.4,5.11875,0.1611047180667402,0.0112542519252967,0.15,97.77142857142856,3.7243902439024392,77.23,96.519997
2019-03-19,0.0178680467178393,2.4,5.1468750000000005,0.1608455882353032,0.0112529854859433,0.15,97.71428571428572,3.7219512195121953,82.83,96.379997
2019-03-20,0.0178648546172777,2.41,5.175000000000001,-0.3058805536438003,0.0112517193316064,0.14,97.65714285714286,3.719512195121952,75.89,95.760002
2019-03-21,0.0178616636570261,2.41,5.203125,0.4525581038582471,0.0112504534621526,0.13,97.6,3.717073170731708,91.17,96.5
2019-03-22,0.0178584738365072,2.41,5.23125,0.1298106291997669,0.0112491878775156,0.13,97.54285714285714,3.714634146341464,83.99,96.650002
2019-03-25,0.0178552851550772,2.4,5.259375,0.632959658354304,0.0112479225775619,0.17,97.4857142857143,3.71219512195122,69.27,96.57
2019-03-26,0.0178520976121365,2.4,5.2875000000000005,-0.2500757805395492,0.0112466575622249,0.17,97.42857142857144,3.709756097560976,78.28,96.739998
2019-03-27,0.0178489112070634,2.41,5.315625000000001,-0.5014054546835789,0.011245392831416,0.17,97.37142857142858,3.707317073170732,92.66,96.769997
2019-03-28,0.0178457259393027,2.41,5.34375,-1.1071237688020208,0.0112441283850017,0.16,97.31428571428572,3.704878048780488,53.74,97.199997
2019-03-29,0.0178425418081884,2.43,5.371875,0.0154416306362037,0.0112428642229156,0.14,97.25714285714288,3.702439024390244,91.25,97.279999
2019-04-01,0.0178393588131431,2.41,5.4,-0.1466728423653029,0.0112416003450466,0.16,97.2,3.7,117.34,97.25
2019-04-02,0.0011219694802999,2.41,5.407692307692308,-0.2473908001546232,0.0351599401905655,0.18,97.32727272727271,3.6954545454545458,130.56,97.360001
2019-04-03,0.0011219568922804,2.41,5.415384615384616,0.0155002712547425,0.0351475823216373,0.19,97.45454545454544,3.690909090909091,81.95,97.089996
2019-04-04,0.0011219443045495,2.41,5.423076923076923,-0.565672220069735,0.0351352331366516,0.18,97.58181818181818,3.686363636363637,82.78,97.309998
2019-04-05,0.0011219317170851,2.41,5.430769230769231,0.4130299251870362,0.0351228926264379,0.15,97.70909090909092,3.681818181818182,50.15,97.400002
2019-04-08,0.0011219191299316,2.41,5.438461538461539,0.8925106713232545,0.0351105607818702,0.16,97.83636363636364,3.6772727272727272,58.07,97.050003
2019-04-09,0.0011219065430667,2.41,5.446153846153846,0.2307692307692344,0.0350982375938446,0.16,97.96363636363635,3.672727272727273,60.19,97.010002
2019-04-10,0.0011218939564461,2.41,5.453846153846154,0.1918649270913341,0.0350859230531908,0.17,98.0909090909091,3.6681818181818175,71.78,96.949997
2019-04-11,0.0011218813701141,2.41,5.461538461538462,-0.5132133282267359,0.0350736171508714,0.16,98.21818181818182,3.663636363636364,54.57,97.18
2019-04-12,0.001121868784093,2.41,5.469230769230769,-0.3464736680012348,0.0350613198777605,0.16,98.34545454545454,3.659090909090909,75.79,96.970001
2019-04-15,0.0011218561983383,2.41,5.476923076923077,-0.6644518272425182,0.0350490312248208,0.15,98.47272727272728,3.654545454545455,76.25,96.940002
2019-04-16,0.0011218436128501,2.41,5.484615384615385,-0.7233413704596736,0.0350367511829707,0.19,98.6,3.65,58.1,97.040001
2019-04-17,0.0011218310276728,2.42,5.492307692307692,-0.0391726731432173,0.0350244797431287,0.19,98.72727272727272,3.6454545454545455,63.24,97.010002
2019-04-18,0.0011218184427841,2.43,5.5,-0.0156752096559298,0.035012216896324,0.19,98.85454545454546,3.640909090909091,56.96,97.470001
2019-04-19,0.0011218058581397,2.44,5.507692307692308,0.0,0.0349999626334973,0.19,98.98181818181818,3.6363636363636367,48.34,97.470001
2019-04-22,0.0011217932738061,2.44,5.515384615384615,0.0,0.0349877169456336,0.21,99.10909090909092,3.631818181818182,78.68,97.279999
2019-04-23,0.001121780689739,2.44,5.523076923076923,-0.4860076820569103,0.0349754798237622,0.21,99.23636363636363,3.627272727272728,56.96,97.57
2019-04-24,0.0011217681059605,2.44,5.530769230769232,0.1732965734541292,0.0349632512588682,0.21,99.36363636363636,3.622727272727273,60.14,98.099998
2019-04-25,0.0011217555224707,2.44,5.538461538461539,0.7155775733270309,0.0349510312420031,0.21,99.49090909090908,3.618181818181818,76.31,98.199997
2019-04-26,0.0011217429392473,2.44,5.546153846153847,0.2654590880699636,0.0349388197641742,0.23,99.61818181818182,3.613636363636364,67.89,98.010002
2019-04-29,0.0011217303563126,2.45,5.5538461538461545,-0.3659866064475991,0.0349266168164774,0.24,99.74545454545456,3.609090909090909,97.53,97.860001
2019-04-30,0.0011217177736888,2.45,5.561538461538462,0.2188354826103911,0.0349144223899644,0.24,99.87272727272727,3.6045454545454554,75.34,97.480003
2019-05-01,0.0011217051913092,2.45,5.56923076923077,0.1169773064025658,0.0349022364756868,0.21,100.0,3.6,112.75,97.690002
2019-05-02,-0.001413533957506,2.41,5.5769230769230775,-0.9970400373889964,0.0362234715031162,0.2,99.9217391304348,3.6023255813953488,30.2,97.830002
2019-05-03,-0.0014135539385895,2.4,5.584615384615385,0.5979543666404297,0.0362103548555481,0.21,99.84347826086956,3.604651162790698,57.65,97.519997
2019-05-06,-0.0014135739202059,2.4,5.592307692307693,0.0,0.0361972477036953,0.2,99.76521739130436,3.6069767441860474,93.78,97.519997
2019-05-07,-0.0014135939024106,2.4,5.6000000000000005,0.2033474112310473,0.0361841500372772,0.17,99.68695652173912,3.609302325581396,111.09,97.629997
2019-05-08,-0.0014136138851594,2.39,5.607692307692308,0.3122073056509578,0.0361710618459909,0.19,99.6086956521739,3.611627906976744,101.81,97.620003
2019-05-09,-0.0014136338684966,2.38,5.615384615384616,0.0700280112044815,0.0361579831195557,0.19,99.5304347826087,3.613953488372093,67.46,97.370003
2019-05-10,-0.0014136538523668,2.38,5.623076923076924,0.0777544514423356,0.0361449138477132,0.21,99.45217391304348,3.616279069767442,108.12,97.330002
2019-05-13,-0.0014136738368253,2.38,5.630769230769231,0.6603993473700553,0.0361318540202049,0.22,99.37391304347828,3.618604651162791,94.65,97.32
2019-05-14,-0.0014136938218611,2.38,5.638461538461539,0.216116085211504,0.0361188036267945,0.22,99.29565217391304,3.62093023255814,126.65,97.529999
2019-05-15,-0.0014137138074299,2.4,5.646153846153847,0.0539125077017699,0.0361057626572902,0.21,99.21739130434784,3.623255813953489,132.3,97.57
2019-05-16,-0.0014137337935871,2.39,5.653846153846154,-0.5696251250865925,0.0360927311014558,0.2,99.1391304347826,3.625581395348837,94.72,97.839996
2019-05-17,-0.0014137537802993,2.39,5.661538461538462,-0.8438491909886214,0.0360797089491438,0.19,99.0608695652174,3.6279069767441854,117.89,98.0
2019-05-20,-0.0014137737675889,2.39,5.6692307692307695,-0.3044971892567027,0.0360666961901179,0.2,98.98260869565216,3.630232558139535,95.08,97.93
2019-05-21,-0.0014137937554226,2.39,5.676923076923077,-0.4463936095230658,0.0360536928142751,0.17,98.90434782608696,3.632558139534884,73.8,98.059998
2019-05-22,-0.0014138137438446,2.38,5.684615384615385,0.2045311516676973,0.0360406988114236,0.16,98.82608695652172,3.6348837209302327,69.8,98.110001
2019-05-23,-0.0014138337328106,2.38,5.6923076923076925,0.7772020725388629,0.0360277141714826,0.19,98.74782608695652,3.637209302325581,71.04,97.849998
2019-05-24,-0.0014138537223429,2.38,5.7,-0.0934797849964974,0.0360147388842824,0.16,98.66956521739132,3.6395348837209305,144.24,97.610001
2019-05-27,-0.0014138737124635,2.38,5.707692307692308,0.0,0.0360017729397865,0.16,98.5913043478261,3.641860465116279,102.04,97.610001
2019-05-28,-0.0014138937031282,2.39,5.715384615384616,-0.3274853801169652,0.0359888163278254,0.14,98.51304347826088,3.644186046511628,69.48,97.959999
2019-05-29,-0.0014139136943702,2.39,5.723076923076923,0.2659782523664278,0.0359758690384071,0.16,98.43478260869566,3.646511627906977,55.62,98.139999
2019-05-30,-0.0014139336861673,2.39,5.730769230769231,-0.0546149645002769,0.0359629310614062,0.16,98.35652173913044,3.6488372093023256,50.84,98.139999
2019-05-31,-0.0014139536785418,2.4,5.7384615384615385,1.1397345823575211,0.035950002386853,0.19,98.27826086956522,3.6511627906976742,94.35,97.75
2019-06-03,-0.0014139736714602,2.38,5.746153846153846,1.6594627971596276,0.0359370830046446,0.25,98.2,3.653488372093024,72.86,97.139999
2019-06-04,0.0115393808309161,2.38,5.753846153846154,0.5466555310910337,0.0276998929930716,0.24,98.21,3.655813953488372,120.06,97.07
2019-06-05,0.0115380494114525,2.38,5.761538461538462,0.8155251831156063,0.0276922222771425,0.29,98.22,3.658139534883721,217.51,97.370003
2019-06-06,0.0115367182991876,2.37,5.76923076923077,0.0299603025990524,0.027684555808416,0.24,98.23,3.66046511627907,137.43,97.029999
2019-06-07,0.0115353874940327,2.37,5.776923076923078,0.3893672781729806,0.0276768935833615,0.24,98.24,3.662790697674419,242.25,96.610001
2019-06-10,0.0115340569958766,2.37,5.784615384615385,-0.9025136122920996,0.0276692355984708,0.25,98.25,3.665116279069768,162.1,96.760002
2019-06-11,0.0115327268045861,2.37,5.792307692307693,-0.3236489537859377,0.0276615818502135,0.22,98.26,3.667441860465116,130.24,96.690002
2019-06-12,0.0115313969200725,2.37,5.800000000000001,0.6116438873367214,0.027653932335081,0.25,98.27,3.669767441860465,116.03,97.0
2019-06-13,0.0115300673422469,2.37,5.807692307692308,0.2626838787151087,0.0276462870495652,0.27,98.28,3.672093023255814,143.87,97.010002
2019-06-14,0.011528738070976,2.36,5.815384615384616,1.1527808967737083,0.0276386459901578,0.25,98.29,3.674418604651163,145.07,97.57
2019-06-17,0.0115274091061934,2.38,5.823076923076924,-0.7400281210686033,0.0276310091533504,0.23,98.3,3.676744186046512,82.16,97.559998
2019-06-18,0.0115260804477435,2.37,5.830769230769231,0.0074554536643622,0.027623376535657,0.2,98.31,3.679069767441861,146.35,97.639999
2019-06-19,0.0115247520955374,2.37,5.838461538461539,0.201282242433276,0.0276157481335692,0.29,98.32,3.6813953488372095,77.89,97.120003
2019-06-20,0.0115234240494865,2.37,5.846153846153847,2.633732609180872,0.027608123943601,0.29,98.33,3.683720930232558,116.67,96.629997
2019-06-21,0.0115220963094575,2.38,5.853846153846154,1.2830735773831092,0.0276005039622662,0.3,98.34,3.6860465116279073,178.92,96.220001
2019-06-24,0.0115207688753837,2.38,5.861538461538462,0.6083595762954586,0.0275928881860565,0.3,98.35,3.688372093023256,92.75,95.980003
2019-06-25,0.011519441747132,2.38,5.86923076923077,1.828270612506233,0.0275852766115303,0.29,98.36,3.6906976744186046,74.19,96.160004
2019-06-26,0.0115181149245913,2.38,5.876923076923077,-1.914209864468364,0.0275776692351792,0.28,98.37,3.6930232558139537,142.51,96.209999
2019-06-27,0.0115167884076505,2.38,5.884615384615385,-0.1068376068376064,0.0275700660535616,0.27,98.38,3.6953488372093024,64.08,96.190002
2019-06-28,0.0115154621962432,2.4,5.892307692307693,0.4634581105169344,0.0275624670631913,0.25,98.39,3.697674418604652,129.48,96.129997
2019-07-01,0.011514136290236,2.39,5.9,-1.3413768630234246,0.0275548722606044,0.25,98.4,3.7,174.62,96.839996
2019-07-02,0.0039772609453647,2.4,5.86969696969697,0.0719372706999399,0.0238955903264947,0.21,98.02608695652174,3.695652173913044,144.12,96.730003
2019-07-03,0.0039771027656065,2.41,5.83939393939394,1.610236503486462,0.0238898816982358,0.19,97.65217391304348,3.691304347826087,126.27,96.769997
2019-07-04,0.0039769445984605,2.41,5.8090909090909095,0.0990449239476554,0.0238841757968844,0.19,97.27826086956522,3.6869565217391305,96.84,96.769997
2019-07-05,0.0039767864438378,2.42,5.778787878787879,-1.8517209696798376,0.023878472620531,0.17,96.90434782608696,3.682608695652174,72.83,97.25
2019-07-08,0.0039766283018272,2.41,5.748484848484849,0.8209116439835684,0.023872772167155,0.17,96.5304347826087,3.6782608695652175,72.06,97.379997
2019-07-09,0.0039764701723843,2.41,5.718181818181819,-0.6070994928933593,0.0238670744348468,0.15,96.15652173913044,3.673913043478261,40.14,97.489998
2019-07-10,0.0039763120555313,2.41,5.687878787878788,1.2000574877838457,0.0238613794216746,0.25,95.78260869565216,3.669565217391305,45.62,97.099998
2019-07-11,0.0039761539512461,2.4,5.657575757575758,0.3905417879713102,0.0238556871256401,0.28,95.40869565217392,3.665217391304348,103.84,97.050003
2019-07-12,0.0039759958595286,2.38,5.627272727272728,-0.438534446173433,0.0238499975448336,0.28,95.03478260869564,3.660869565217392,72.49,96.809998
2019-07-15,0.0039758377803789,2.4,5.596969696969698,0.3410059676044463,0.0238443106773456,0.26,94.6608695652174,3.6565217391304343,72.19,96.93
2019-07-16,0.0039756797137968,2.41,5.566666666666667,-0.1770036816765796,0.0238386265211776,0.26,94.28695652173911,3.6521739130434794,53.41,97.400002
2019-07-17,0.0039755216598047,2.41,5.536363636363637,0.0354635080502152,0.0238329450744201,0.23,93.91304347826087,3.6478260869565218,77.06,97.220001
2019-07-18,0.0039753636183581,2.41,5.506060606060606,0.5034032898468377,0.0238272663351191,0.27,93.5391304347826,3.6434782608695655,61.63,96.790001
2019-07-19,0.0039752055894792,2.41,5.475757575757576,1.566137566137571,0.0238215903013427,0.25,93.16521739130437,3.639130434782609,61.84,97.150002
2019-07-22,0.0039750475731681,2.4,5.445454545454545,-0.826561089115796,0.0238159169711593,0.25,92.79130434782608,3.634782608695653,75.32,97.260002
2019-07-23,0.0039748895694025,2.4,5.415151515151515,-0.1540832049306661,0.0238102463426814,0.25,92.41739130434784,3.630434782608696,114.24,97.709999
2019-07-24,0.0039747315782268,2.4,5.384848484848485,0.0982042648709269,0.0238045784139107,0.22,92.04347826086956,3.626086956521739,79.72,97.730003
2019-07-25,0.0039745735995966,2.4,5.354545454545455,-0.7638402242466813,0.0237989131829596,0.22,91.66956521739132,3.621739130434783,40.68,97.82
2019-07-26,0.0039744156335119,2.4,5.324242424242424,0.30365087211357,0.0237932506478966,0.22,91.29565217391304,3.617391304347826,116.11,98.010002
2019-07-29,0.003974257679995,2.4,5.293939393939394,-0.0915235145029669,0.0237875908067897,0.21,90.9217391304348,3.61304347826087,86.97,98.040001
2019-07-30,0.0039740997390458,2.39,5.263636363636364,0.4791769431329751,0.0237819336577294,0.21,90.54782608695652,3.608695652173913,139.24,98.050003
2019-07-31,0.0039739418106199,2.4,5.233333333333333,0.1192229469107131,0.0237762791987838,0.13,90.17391304347824,3.604347826086957,103.01,98.519997
2019-08-01,0.0039737838947617,2.14,5.203030303030303,-1.456990753712517,0.0237706274280435,0.17,89.8,3.6,150.2,98.389999
2019-08-02,0.0069947549989457,2.14,5.172727272727273,2.4879158373613874,0.0277377223280472,0.14,89.95454545454545,3.5954545454545457,117.41,98.099998
2019-08-05,0.0069942657671795,2.13,5.142424242424243,1.629907060618674,0.0277300306491312,0.16,90.10909090909092,3.590909090909091,83.03,97.5
2019-08-06,0.0069937766038696,2.13,5.112121212121212,0.0,0.0277223432348705,0.13,90.26363636363637,3.5863636363636364,84.05,97.629997
2019-08-07,0.0069932875089495,2.12,5.081818181818182,2.7844127482426817,0.027714660081668,0.12,90.41818181818182,3.581818181818182,92.22,97.540001
2019-08-08,0.0069927984824635,2.12,5.051515151515152,-0.6838855321691706,0.0277069811860153,0.1,90.57272727272728,3.577272727272727,93.48,97.620003
2019-08-09,0.0069923095243673,2.12,5.0212121212121215,0.1270223291883976,0.0276993065443598,0.11,90.72727272727272,3.5727272727272728,92.35,97.489998
2019-08-12,0.0069918206345942,2.12,4.990909090909091,0.4673833210923517,0.0276916361531709,0.07,90.88181818181818,3.5681818181818183,109.59,97.379997
2019-08-13,0.0069913318132108,2.12,4.960606060606061,-0.418688110586829,0.0276839700089404,0.02,91.03636363636365,3.5636363636363635,70.1,97.809998
2019-08-14,0.006990843060195,2.12,4.930303030303031,0.9943940202882916,0.0276763081080932,0.01,91.19090909090907,3.559090909090909,133.71,97.989998
2019-08-15,0.0069903543754801,2.13,4.9,0.158593801625595,0.0276686504471435,0.04,91.34545454545454,3.5545454545454547,144.25,98.139999
